Interval,CSVdata
2019-01-21 19:25:21.970,2019-01-21 19:25:04.710
2019-01-21 19:25:40.950,2019-01-21 19:25:21.970
2019-01-21 19:25:59.840,2019-01-21 19:25:40.950
2019-01-21 19:26:18.790,2019-01-21 19:25:59.840
2019-01-21 19:26:38.000,2019-01-21 19:26:18.790
2019-01-21 19:26:55.630,2019-01-21 19:26:37.000
2019-01-21 19:27:13.120,2019-01-21 19:26:55.630
2019-01-21 19:27:32.240,2019-01-21 19:27:13.120
2019-01-21 19:27:51.290,2019-01-21 19:27:32.240
2019-01-21 19:28:10.180,2019-01-21 19:27:51.290
2019-01-21 19:28:29.040,2019-01-21 19:28:10.180
2019-01-21 19:28:47.910,2019-01-21 19:28:29.040
2019-01-21 19:29:06.650,2019-01-21 19:28:47.910
2019-01-21 19:29:25.210,2019-01-21 19:29:06.650
2019-01-21 19:29:43.500,2019-01-21 19:29:25.210
2019-01-21 19:30:01.680,2019-01-21 19:29:43.500
2019-01-21 19:30:19.790,2019-01-21 19:30:01.680
2019-01-21 19:30:37.590,2019-01-21 19:30:19.790
2019-01-21 19:30:56.510,2019-01-21 19:30:37.590
2019-01-21 19:31:15.600,2019-01-21 19:30:56.510
2019-01-21 19:31:33.290,2019-01-21 19:31:15.600
2019-01-21 19:31:52.200,2019-01-21 19:31:33.290
2019-01-21 19:32:11.010,2019-01-21 19:31:52.200
2019-01-21 19:32:29.760,2019-01-21 19:32:11.010
2019-01-21 19:32:48.560,2019-01-21 19:32:29.760
2019-01-21 19:33:06.430,2019-01-21 19:32:48.560
2019-01-21 19:33:24.280,2019-01-21 19:33:06.430
2019-01-21 19:33:42.660,2019-01-21 19:33:24.280
2019-01-21 19:34:01.600,2019-01-21 19:33:42.660
2019-01-21 19:34:20.610,2019-01-21 19:34:01.600
2019-01-21 19:34:40.280,2019-01-21 19:34:20.610
2019-01-21 19:35:00.010,2019-01-21 19:34:40.280
2019-01-21 19:35:19.230,2019-01-21 19:35:00.010
2019-01-21 19:35:38.260,2019-01-21 19:35:19.230
2019-01-21 19:35:56.790,2019-01-21 19:35:38.260
2019-01-21 19:36:15.080,2019-01-21 19:35:56.790
2019-01-21 19:36:35.370,2019-01-21 19:36:15.080
2019-01-21 19:36:55.030,2019-01-21 19:36:35.370
2019-01-21 19:37:12.970,2019-01-21 19:36:55.030
2019-01-21 19:37:31.990,2019-01-21 19:37:12.970
2019-01-21 19:37:50.990,2019-01-21 19:37:31.990
2019-01-21 19:38:09.040,2019-01-21 19:37:50.990
2019-01-21 19:38:28.850,2019-01-21 19:38:09.040
2019-01-21 19:38:48.430,2019-01-21 19:38:28.850
2019-01-21 19:39:06.230,2019-01-21 19:38:48.430
2019-01-21 19:39:25.560,2019-01-21 19:39:06.230
2019-01-21 19:39:45.060,2019-01-21 19:39:25.560
2019-01-21 19:40:02.290,2019-01-21 19:39:45.060
2019-01-21 19:40:20.440,2019-01-21 19:40:02.290
2019-01-21 19:40:39.880,2019-01-21 19:40:20.440
2019-01-21 19:40:58.790,2019-01-21 19:40:39.880
2019-01-21 19:41:18.140,2019-01-21 19:40:58.790
2019-01-21 19:41:34.990,2019-01-21 19:41:18.140
2019-01-21 19:41:54.780,2019-01-21 19:41:34.990
2019-01-21 19:42:14.330,2019-01-21 19:41:54.780
2019-01-21 19:42:30.390,2019-01-21 19:42:14.330
2019-01-21 19:42:50.680,2019-01-21 19:42:30.390
2019-01-21 19:43:09.630,2019-01-21 19:42:50.680
2019-01-21 19:43:27.650,2019-01-21 19:43:09.630
2019-01-21 19:43:46.130,2019-01-21 19:43:27.650
2019-01-21 19:44:04.750,2019-01-21 19:43:46.130
2019-01-21 19:44:23.350,2019-01-21 19:44:04.750
2019-01-21 19:44:41.910,2019-01-21 19:44:23.350
2019-01-21 19:45:00.320,2019-01-21 19:44:41.910
2019-01-21 19:45:19.030,2019-01-21 19:45:00.320
2019-01-21 19:45:37.710,2019-01-21 19:45:19.030
2019-01-21 19:45:56.430,2019-01-21 19:45:37.710
2019-01-21 19:46:15.080,2019-01-21 19:45:56.430
2019-01-21 19:46:35.280,2019-01-21 19:46:15.080
2019-01-21 19:46:55.360,2019-01-21 19:46:35.280
2019-01-21 19:47:13.940,2019-01-21 19:46:55.360
2019-01-21 19:47:32.560,2019-01-21 19:47:13.940
2019-01-21 19:47:51.120,2019-01-21 19:47:32.560
2019-01-21 19:48:09.880,2019-01-21 19:47:51.120
2019-01-21 19:48:28.550,2019-01-21 19:48:09.880
2019-01-21 19:48:47.120,2019-01-21 19:48:28.550
2019-01-21 19:49:05.680,2019-01-21 19:48:47.120
2019-01-21 19:49:25.750,2019-01-21 19:49:05.680
2019-01-21 19:49:45.670,2019-01-21 19:49:25.750
2019-01-21 19:50:04.100,2019-01-21 19:49:45.670
2019-01-21 19:50:22.700,2019-01-21 19:50:04.100
2019-01-21 19:50:41.290,2019-01-21 19:50:22.700
2019-01-21 19:50:59.900,2019-01-21 19:50:41.290
2019-01-21 19:51:18.540,2019-01-21 19:50:59.900
2019-01-21 19:51:38.700,2019-01-21 19:51:18.540
2019-01-21 19:51:58.960,2019-01-21 19:51:38.700
2019-01-21 19:52:17.770,2019-01-21 19:51:58.960
2019-01-21 19:52:36.410,2019-01-21 19:52:17.770
2019-01-21 19:52:55.290,2019-01-21 19:52:36.410
2019-01-21 19:53:14.440,2019-01-21 19:52:55.290
2019-01-21 19:53:32.080,2019-01-21 19:53:14.440
2019-01-21 19:53:49.770,2019-01-21 19:53:32.080
2019-01-21 19:54:09.140,2019-01-21 19:53:49.770
2019-01-21 19:54:28.510,2019-01-21 19:54:09.140
2019-01-21 19:54:47.900,2019-01-21 19:54:28.510
2019-01-21 19:55:05.480,2019-01-21 19:54:47.900
2019-01-21 19:55:22.980,2019-01-21 19:55:05.480
2019-01-21 19:55:41.770,2019-01-21 19:55:22.980
2019-01-21 19:56:01.890,2019-01-21 19:55:41.770
2019-01-21 19:56:21.610,2019-01-21 19:56:01.890
2019-01-21 19:56:39.670,2019-01-21 19:56:21.610
2019-01-21 19:56:58.220,2019-01-21 19:56:39.670
2019-01-21 19:57:17.110,2019-01-21 19:56:58.220
2019-01-21 19:57:35.920,2019-01-21 19:57:17.110
2019-01-21 19:57:54.860,2019-01-21 19:57:35.920
2019-01-21 19:58:14.080,2019-01-21 19:57:54.860
2019-01-21 19:58:33.370,2019-01-21 19:58:14.080
2019-01-21 19:58:50.940,2019-01-21 19:58:33.370
2019-01-21 19:59:08.460,2019-01-21 19:58:50.940
2019-01-21 19:59:27.350,2019-01-21 19:59:08.460
2019-01-21 19:59:46.210,2019-01-21 19:59:27.350
2019-01-21 20:00:05.060,2019-01-21 19:59:46.210
2019-01-21 20:00:23.890,2019-01-21 20:00:05.060
2019-01-21 20:00:42.730,2019-01-21 20:00:23.890
2019-01-21 20:01:01.620,2019-01-21 20:00:42.730
2019-01-21 20:01:22.090,2019-01-21 20:01:01.620
2019-01-21 20:01:42.510,2019-01-21 20:01:22.090
2019-01-21 20:02:01.250,2019-01-21 20:01:42.510
2019-01-21 20:02:20.160,2019-01-21 20:02:01.250
2019-01-21 20:02:39.290,2019-01-21 20:02:20.160
2019-01-21 20:02:58.210,2019-01-21 20:02:39.290
2019-01-21 20:03:17.150,2019-01-21 20:02:58.210
2019-01-21 20:03:36.340,2019-01-21 20:03:17.150
2019-01-21 20:03:55.570,2019-01-21 20:03:36.340
2019-01-21 20:04:14.830,2019-01-21 20:03:55.570
2019-01-21 20:04:34.170,2019-01-21 20:04:14.830
2019-01-21 20:04:51.900,2019-01-21 20:04:34.170
2019-01-21 20:05:09.760,2019-01-21 20:04:51.900
2019-01-21 20:05:29.180,2019-01-21 20:05:09.760
2019-01-21 20:05:48.650,2019-01-21 20:05:29.180
2019-01-21 20:06:07.850,2019-01-21 20:05:48.650
2019-01-21 20:06:26.410,2019-01-21 20:06:07.850
2019-01-21 20:06:44.510,2019-01-21 20:06:26.410
2019-01-21 20:07:03.720,2019-01-21 20:06:44.510
2019-01-21 20:07:22.460,2019-01-21 20:07:03.720
2019-01-21 20:07:41.080,2019-01-21 20:07:22.460
2019-01-21 20:08:00.080,2019-01-21 20:07:41.080
2019-01-21 20:08:18.240,2019-01-21 20:08:00.080
2019-01-21 20:08:36.960,2019-01-21 20:08:18.240
2019-01-21 20:08:56.020,2019-01-21 20:08:36.960
2019-01-21 20:09:15.180,2019-01-21 20:08:56.020
2019-01-21 20:09:34.330,2019-01-21 20:09:15.180
2019-01-21 20:09:53.220,2019-01-21 20:09:34.330
2019-01-21 20:10:12.040,2019-01-21 20:09:53.220
2019-01-21 20:10:32.140,2019-01-21 20:10:12.040
2019-01-21 20:10:52.560,2019-01-21 20:10:32.140
2019-01-21 20:11:11.030,2019-01-21 20:10:52.560
2019-01-21 20:11:29.110,2019-01-21 20:11:11.030
2019-01-21 20:11:48.420,2019-01-21 20:11:29.110
2019-01-21 20:12:07.370,2019-01-21 20:11:48.420
2019-01-21 20:12:25.260,2019-01-21 20:12:07.370
2019-01-21 20:12:43.590,2019-01-21 20:12:25.260
2019-01-21 20:13:04.070,2019-01-21 20:12:43.590
2019-01-21 20:13:23.750,2019-01-21 20:13:04.070
2019-01-21 20:13:42.370,2019-01-21 20:13:23.750
2019-01-21 20:14:02.410,2019-01-21 20:13:42.370
2019-01-21 20:14:20.520,2019-01-21 20:14:02.410
2019-01-21 20:14:39.600,2019-01-21 20:14:20.520
2019-01-21 20:14:59.680,2019-01-21 20:14:39.600
2019-01-21 20:15:19.000,2019-01-21 20:14:59.680
2019-01-21 20:15:36.830,2019-01-21 20:15:18.000
2019-01-21 20:15:56.440,2019-01-21 20:15:36.830
2019-01-21 20:16:16.340,2019-01-21 20:15:56.440
2019-01-21 20:16:34.530,2019-01-21 20:16:16.340
2019-01-21 20:16:54.040,2019-01-21 20:16:34.530
2019-01-21 20:17:13.940,2019-01-21 20:16:54.040
2019-01-21 20:17:32.850,2019-01-21 20:17:13.940
2019-01-21 20:17:51.430,2019-01-21 20:17:32.850
2019-01-21 20:18:10.500,2019-01-21 20:17:51.430
2019-01-21 20:18:29.480,2019-01-21 20:18:10.500
2019-01-21 20:18:49.570,2019-01-21 20:18:29.480
2019-01-21 20:19:10.370,2019-01-21 20:18:49.570
2019-01-21 20:19:30.390,2019-01-21 20:19:10.370
2019-01-21 20:19:51.170,2019-01-21 20:19:30.390
2019-01-21 20:20:09.150,2019-01-21 20:19:51.170
2019-01-21 20:20:28.630,2019-01-21 20:20:09.150
2019-01-21 20:20:49.090,2019-01-21 20:20:28.630
2019-01-21 20:21:09.530,2019-01-21 20:20:49.090
2019-01-21 20:21:26.880,2019-01-21 20:21:09.530
2019-01-21 20:21:46.930,2019-01-21 20:21:26.880
2019-01-21 20:22:06.270,2019-01-21 20:21:46.930
2019-01-21 20:22:25.420,2019-01-21 20:22:06.270
2019-01-21 20:22:44.550,2019-01-21 20:22:25.420
2019-01-21 20:23:04.220,2019-01-21 20:22:44.550
2019-01-21 20:23:24.010,2019-01-21 20:23:04.220
2019-01-21 20:23:43.920,2019-01-21 20:23:24.010
2019-01-21 20:24:03.840,2019-01-21 20:23:43.920
2019-01-21 20:24:22.180,2019-01-21 20:24:03.840
2019-01-21 20:24:41.950,2019-01-21 20:24:22.180
2019-01-21 20:25:01.560,2019-01-21 20:24:41.950
2019-01-21 20:25:20.780,2019-01-21 20:25:01.560
2019-01-21 20:25:39.780,2019-01-21 20:25:20.780
2019-01-21 20:25:58.780,2019-01-21 20:25:39.780
2019-01-21 20:26:18.240,2019-01-21 20:25:58.780
2019-01-21 20:26:36.700,2019-01-21 20:26:18.240
2019-01-21 20:26:55.470,2019-01-21 20:26:36.700
2019-01-21 20:27:15.860,2019-01-21 20:26:55.470
2019-01-21 20:27:36.060,2019-01-21 20:27:15.860
2019-01-21 20:27:54.920,2019-01-21 20:27:36.060
2019-01-21 20:28:13.820,2019-01-21 20:27:54.920
2019-01-21 20:28:32.780,2019-01-21 20:28:13.820
2019-01-21 20:28:51.760,2019-01-21 20:28:32.780
2019-01-21 20:29:10.870,2019-01-21 20:28:51.760
2019-01-21 20:29:29.480,2019-01-21 20:29:10.870
2019-01-21 20:29:47.620,2019-01-21 20:29:29.480
2019-01-21 20:30:05.570,2019-01-21 20:29:47.620
2019-01-21 20:30:24.940,2019-01-21 20:30:05.570
2019-01-21 20:30:44.940,2019-01-21 20:30:24.940
2019-01-21 20:31:02.360,2019-01-21 20:30:44.940
2019-01-21 20:31:20.120,2019-01-21 20:31:02.360
2019-01-21 20:31:39.380,2019-01-21 20:31:20.120
2019-01-21 20:31:58.360,2019-01-21 20:31:39.380
2019-01-21 20:32:17.080,2019-01-21 20:31:58.360
2019-01-21 20:32:36.020,2019-01-21 20:32:17.080
2019-01-21 20:32:55.350,2019-01-21 20:32:36.020
2019-01-21 20:33:14.210,2019-01-21 20:32:55.350
2019-01-21 20:33:33.160,2019-01-21 20:33:14.210
2019-01-21 20:33:51.980,2019-01-21 20:33:33.160
2019-01-21 20:34:10.810,2019-01-21 20:33:51.980
2019-01-21 20:34:28.880,2019-01-21 20:34:10.810
2019-01-21 20:34:48.490,2019-01-21 20:34:28.880
2019-01-21 20:35:08.030,2019-01-21 20:34:48.490
2019-01-21 20:35:26.190,2019-01-21 20:35:08.030
2019-01-21 20:35:46.140,2019-01-21 20:35:26.190
2019-01-21 20:36:05.970,2019-01-21 20:35:46.140
2019-01-21 20:36:25.240,2019-01-21 20:36:05.970
2019-01-21 20:36:44.060,2019-01-21 20:36:25.240
2019-01-21 20:37:02.860,2019-01-21 20:36:44.060
2019-01-21 20:37:21.230,2019-01-21 20:37:02.860
2019-01-21 20:37:39.370,2019-01-21 20:37:21.230
2019-01-21 20:37:57.470,2019-01-21 20:37:39.370
2019-01-21 20:38:16.940,2019-01-21 20:37:57.470
2019-01-21 20:38:36.440,2019-01-21 20:38:16.940
2019-01-21 20:38:54.720,2019-01-21 20:38:36.440
2019-01-21 20:39:13.390,2019-01-21 20:38:54.720
2019-01-21 20:39:32.180,2019-01-21 20:39:13.390
2019-01-21 20:39:50.400,2019-01-21 20:39:32.180
2019-01-21 20:40:08.670,2019-01-21 20:39:50.400
2019-01-21 20:40:28.340,2019-01-21 20:40:08.670
2019-01-21 20:40:48.570,2019-01-21 20:40:28.340
2019-01-21 20:41:06.750,2019-01-21 20:40:48.570
2019-01-21 20:41:25.270,2019-01-21 20:41:06.750
2019-01-21 20:41:43.570,2019-01-21 20:41:25.270
2019-01-21 20:42:01.750,2019-01-21 20:41:43.570
2019-01-21 20:42:20.160,2019-01-21 20:42:01.750
2019-01-21 20:42:38.590,2019-01-21 20:42:20.160
2019-01-21 20:42:56.880,2019-01-21 20:42:38.590
2019-01-21 20:43:15.360,2019-01-21 20:42:56.880
2019-01-21 20:43:33.880,2019-01-21 20:43:15.360
2019-01-21 20:43:52.350,2019-01-21 20:43:33.880
2019-01-21 20:44:10.800,2019-01-21 20:43:52.350
2019-01-21 20:44:29.230,2019-01-21 20:44:10.800
2019-01-21 20:44:47.830,2019-01-21 20:44:29.230
2019-01-21 20:45:07.750,2019-01-21 20:44:47.830
2019-01-21 20:45:27.710,2019-01-21 20:45:07.750
2019-01-21 20:45:46.800,2019-01-21 20:45:27.710
2019-01-21 20:46:05.450,2019-01-21 20:45:46.800
2019-01-21 20:46:24.060,2019-01-21 20:46:05.450
2019-01-21 20:46:42.600,2019-01-21 20:46:24.060
2019-01-21 20:47:02.680,2019-01-21 20:46:42.600
2019-01-21 20:47:22.540,2019-01-21 20:47:02.680
2019-01-21 20:47:40.880,2019-01-21 20:47:22.540
2019-01-21 20:47:59.040,2019-01-21 20:47:40.880
2019-01-21 20:48:17.160,2019-01-21 20:47:59.040
2019-01-21 20:48:36.620,2019-01-21 20:48:17.160
2019-01-21 20:48:55.830,2019-01-21 20:48:36.620
2019-01-21 20:49:13.510,2019-01-21 20:48:55.830
2019-01-21 20:49:32.750,2019-01-21 20:49:13.510
2019-01-21 20:49:51.950,2019-01-21 20:49:32.750
2019-01-21 20:50:11.080,2019-01-21 20:49:51.950
2019-01-21 20:50:30.300,2019-01-21 20:50:11.080
2019-01-21 20:50:49.400,2019-01-21 20:50:30.300
2019-01-21 20:51:08.570,2019-01-21 20:50:49.400
2019-01-21 20:51:26.210,2019-01-21 20:51:08.570
2019-01-21 20:51:43.940,2019-01-21 20:51:26.210
2019-01-21 20:52:02.610,2019-01-21 20:51:43.940
2019-01-21 20:52:21.620,2019-01-21 20:52:02.610
2019-01-21 20:52:40.740,2019-01-21 20:52:21.620
2019-01-21 20:52:59.760,2019-01-21 20:52:40.740
2019-01-21 20:53:17.350,2019-01-21 20:52:59.760
2019-01-21 20:53:36.410,2019-01-21 20:53:17.350
2019-01-21 20:53:55.440,2019-01-21 20:53:36.410
2019-01-21 20:54:12.980,2019-01-21 20:53:55.440
2019-01-21 20:54:31.920,2019-01-21 20:54:12.980
2019-01-21 20:54:50.870,2019-01-21 20:54:31.920
2019-01-21 20:55:08.340,2019-01-21 20:54:50.870
2019-01-21 20:55:27.200,2019-01-21 20:55:08.340
2019-01-21 20:55:46.110,2019-01-21 20:55:27.200
2019-01-21 20:56:03.510,2019-01-21 20:55:46.110
2019-01-21 20:56:22.270,2019-01-21 20:56:03.510
2019-01-21 20:56:41.080,2019-01-21 20:56:22.270
2019-01-21 20:56:59.860,2019-01-21 20:56:41.080
2019-01-21 20:57:18.570,2019-01-21 20:56:59.860
2019-01-21 20:57:37.320,2019-01-21 20:57:18.570
2019-01-21 20:57:56.040,2019-01-21 20:57:37.320
2019-01-21 20:58:14.800,2019-01-21 20:57:56.040
2019-01-21 20:58:33.500,2019-01-21 20:58:14.800
2019-01-21 20:58:52.160,2019-01-21 20:58:33.500
2019-01-21 20:59:12.340,2019-01-21 20:58:52.160
2019-01-21 20:59:31.050,2019-01-21 20:59:12.340
2019-01-21 20:59:49.660,2019-01-21 20:59:31.050
2019-01-21 21:00:08.340,2019-01-21 20:59:49.660
2019-01-21 21:00:25.520,2019-01-21 21:00:08.340
2019-01-21 21:00:44.160,2019-01-21 21:00:25.520
2019-01-21 21:01:02.740,2019-01-21 21:00:44.160
2019-01-21 21:01:21.360,2019-01-21 21:01:02.740
2019-01-21 21:01:41.300,2019-01-21 21:01:21.360
2019-01-21 21:01:59.690,2019-01-21 21:01:41.300
2019-01-21 21:02:18.010,2019-01-21 21:01:59.690
2019-01-21 21:02:36.280,2019-01-21 21:02:18.010
2019-01-21 21:02:54.510,2019-01-21 21:02:36.280
2019-01-21 21:03:14.240,2019-01-21 21:02:54.510
2019-01-21 21:03:33.040,2019-01-21 21:03:14.240
2019-01-21 21:03:50.910,2019-01-21 21:03:33.040
2019-01-21 21:04:09.330,2019-01-21 21:03:50.910
2019-01-21 21:04:27.770,2019-01-21 21:04:09.330
2019-01-21 21:04:45.790,2019-01-21 21:04:27.770
2019-01-21 21:05:03.700,2019-01-21 21:04:45.790
2019-01-21 21:05:21.310,2019-01-21 21:05:03.700
2019-01-21 21:05:39.500,2019-01-21 21:05:21.310
2019-01-21 21:05:59.780,2019-01-21 21:05:39.500
2019-01-21 21:06:21.400,2019-01-21 21:05:59.780
2019-01-21 21:06:43.250,2019-01-21 21:06:21.400
2019-01-21 21:07:06.950,2019-01-21 21:06:43.250
2019-01-21 21:07:31.920,2019-01-21 21:07:06.950
2019-01-21 21:07:57.880,2019-01-21 21:07:31.920
2019-01-21 21:08:24.870,2019-01-21 21:07:57.880
2019-01-21 21:08:53.580,2019-01-21 21:08:24.870
2019-01-21 21:09:22.020,2019-01-21 21:08:53.580
2019-01-21 21:09:50.980,2019-01-21 21:09:22.020
2019-01-21 21:10:19.650,2019-01-21 21:09:50.980
2019-01-21 21:10:48.700,2019-01-21 21:10:19.650
2019-01-21 21:11:18.560,2019-01-21 21:10:48.700
2019-01-21 21:11:49.160,2019-01-21 21:11:18.560
2019-01-21 21:12:19.400,2019-01-21 21:11:49.160
2019-01-21 21:12:48.860,2019-01-21 21:12:19.400
2019-01-21 21:13:17.590,2019-01-21 21:12:48.860
2019-01-21 21:13:45.220,2019-01-21 21:13:17.590
2019-01-21 21:14:13.160,2019-01-21 21:13:45.220
2019-01-21 21:14:39.080,2019-01-21 21:14:13.160
2019-01-21 21:15:06.090,2019-01-21 21:14:39.080
2019-01-21 21:15:32.340,2019-01-21 21:15:06.090
2019-01-21 21:15:59.660,2019-01-21 21:15:32.340
2019-01-21 21:16:25.600,2019-01-21 21:15:59.660
2019-01-21 21:16:52.030,2019-01-21 21:16:25.600
2019-01-21 21:17:18.340,2019-01-21 21:16:52.030
2019-01-21 21:17:43.890,2019-01-21 21:17:18.340
2019-01-21 21:18:09.700,2019-01-21 21:17:43.890
2019-01-21 21:18:35.270,2019-01-21 21:18:09.700
2019-01-21 21:19:01.190,2019-01-21 21:18:35.270
2019-01-21 21:19:27.190,2019-01-21 21:19:01.190
2019-01-21 21:19:52.660,2019-01-21 21:19:27.190
2019-01-21 21:20:19.190,2019-01-21 21:19:52.660
2019-01-21 21:20:47.240,2019-01-21 21:20:19.190
2019-01-21 21:21:14.610,2019-01-21 21:20:47.240
2019-01-21 21:21:41.030,2019-01-21 21:21:14.610
2019-01-21 21:22:07.090,2019-01-21 21:21:41.030
2019-01-21 21:22:31.730,2019-01-21 21:22:07.090
2019-01-21 21:22:57.810,2019-01-21 21:22:31.730
2019-01-21 21:23:25.200,2019-01-21 21:22:57.810
2019-01-21 21:23:51.090,2019-01-21 21:23:25.200
2019-01-21 21:24:16.700,2019-01-21 21:23:51.090
2019-01-21 21:24:43.940,2019-01-21 21:24:16.700
2019-01-21 21:25:10.880,2019-01-21 21:24:43.940
2019-01-21 21:25:37.580,2019-01-21 21:25:10.880
2019-01-21 21:26:04.120,2019-01-21 21:25:37.580
2019-01-21 21:26:30.730,2019-01-21 21:26:04.120
2019-01-21 21:26:56.760,2019-01-21 21:26:30.730
2019-01-21 21:27:22.600,2019-01-21 21:26:56.760
2019-01-21 21:27:49.240,2019-01-21 21:27:22.600
2019-01-21 21:28:15.680,2019-01-21 21:27:49.240
2019-01-21 21:28:43.570,2019-01-21 21:28:15.680
2019-01-21 21:29:09.950,2019-01-21 21:28:43.570
2019-01-21 21:29:37.060,2019-01-21 21:29:09.950
2019-01-21 21:30:03.680,2019-01-21 21:29:37.060
2019-01-21 21:30:30.300,2019-01-21 21:30:03.680
2019-01-21 21:30:57.300,2019-01-21 21:30:30.300
2019-01-21 21:31:24.100,2019-01-21 21:30:57.300
2019-01-21 21:31:50.400,2019-01-21 21:31:24.100
2019-01-21 21:32:17.670,2019-01-21 21:31:50.400
2019-01-21 21:32:44.570,2019-01-21 21:32:17.670
2019-01-21 21:33:11.660,2019-01-21 21:32:44.570
2019-01-21 21:33:38.860,2019-01-21 21:33:11.660
2019-01-21 21:34:06.760,2019-01-21 21:33:38.860
2019-01-21 21:34:34.140,2019-01-21 21:34:06.760
2019-01-21 21:35:00.920,2019-01-21 21:34:34.140
2019-01-21 21:35:28.940,2019-01-21 21:35:00.920
2019-01-21 21:35:56.520,2019-01-21 21:35:28.940
2019-01-21 21:36:23.670,2019-01-21 21:35:56.520
2019-01-21 21:36:51.960,2019-01-21 21:36:23.670
2019-01-21 21:37:18.320,2019-01-21 21:36:51.960
2019-01-21 21:37:44.190,2019-01-21 21:37:18.320
2019-01-21 21:38:11.300,2019-01-21 21:37:44.190
2019-01-21 21:38:38.190,2019-01-21 21:38:11.300
2019-01-21 21:39:04.660,2019-01-21 21:38:38.190
2019-01-21 21:39:31.470,2019-01-21 21:39:04.660
2019-01-21 21:39:57.360,2019-01-21 21:39:31.470
2019-01-21 21:40:23.800,2019-01-21 21:39:57.360
2019-01-21 21:40:50.910,2019-01-21 21:40:23.800
2019-01-21 21:41:16.970,2019-01-21 21:40:50.910
2019-01-21 21:41:43.530,2019-01-21 21:41:16.970
2019-01-21 21:42:10.120,2019-01-21 21:41:43.530
2019-01-21 21:42:36.040,2019-01-21 21:42:10.120
2019-01-21 21:43:03.330,2019-01-21 21:42:36.040
2019-01-21 21:43:27.600,2019-01-21 21:43:03.330
2019-01-21 21:43:52.080,2019-01-21 21:43:27.600
2019-01-21 21:44:16.320,2019-01-21 21:43:52.080
2019-01-21 21:44:40.430,2019-01-21 21:44:16.320
2019-01-21 21:45:04.380,2019-01-21 21:44:40.430
2019-01-21 21:45:27.010,2019-01-21 21:45:04.380
2019-01-21 21:45:49.720,2019-01-21 21:45:27.010
2019-01-21 21:46:12.660,2019-01-21 21:45:49.720
2019-01-21 21:46:36.090,2019-01-21 21:46:12.660
2019-01-21 21:46:58.780,2019-01-21 21:46:36.090
2019-01-21 21:47:19.270,2019-01-21 21:46:58.780
2019-01-21 21:47:41.360,2019-01-21 21:47:19.270
2019-01-21 21:48:01.760,2019-01-21 21:47:41.360
2019-01-21 21:48:22.380,2019-01-21 21:48:01.760
2019-01-21 21:48:42.900,2019-01-21 21:48:22.380
2019-01-21 21:49:03.610,2019-01-21 21:48:42.900
2019-01-21 21:49:24.970,2019-01-21 21:49:03.610
2019-01-21 21:49:45.200,2019-01-21 21:49:24.970
2019-01-21 21:50:03.780,2019-01-21 21:49:45.200
2019-01-21 21:50:22.250,2019-01-21 21:50:03.780
2019-01-21 21:50:41.780,2019-01-21 21:50:22.250
2019-01-21 21:51:00.960,2019-01-21 21:50:41.780
2019-01-21 21:51:19.770,2019-01-21 21:51:00.960
2019-01-21 21:51:37.890,2019-01-21 21:51:19.770
2019-01-21 21:51:56.150,2019-01-21 21:51:37.890
2019-01-21 21:52:14.100,2019-01-21 21:51:56.150
2019-01-21 21:52:33.390,2019-01-21 21:52:14.100
2019-01-21 21:52:52.130,2019-01-21 21:52:33.390
2019-01-21 21:53:10.200,2019-01-21 21:52:52.130
2019-01-21 21:53:27.960,2019-01-21 21:53:10.200
2019-01-21 21:53:45.500,2019-01-21 21:53:27.960
2019-01-21 21:54:02.880,2019-01-21 21:53:45.500
2019-01-21 21:54:22.800,2019-01-21 21:54:02.880
2019-01-21 21:54:39.220,2019-01-21 21:54:22.800
2019-01-21 21:54:56.590,2019-01-21 21:54:39.220
2019-01-21 21:55:15.320,2019-01-21 21:54:56.590
2019-01-21 21:55:34.290,2019-01-21 21:55:15.320
2019-01-21 21:55:52.150,2019-01-21 21:55:34.290
2019-01-21 21:56:09.230,2019-01-21 21:55:52.150
2019-01-21 21:56:27.660,2019-01-21 21:56:09.230
2019-01-21 21:56:46.170,2019-01-21 21:56:27.660
2019-01-21 21:57:04.600,2019-01-21 21:56:46.170
2019-01-21 21:57:21.520,2019-01-21 21:57:04.600
2019-01-21 21:57:40.400,2019-01-21 21:57:21.520
2019-01-21 21:57:58.980,2019-01-21 21:57:40.400
2019-01-21 21:58:16.410,2019-01-21 21:57:58.980
2019-01-21 21:58:34.220,2019-01-21 21:58:16.410
2019-01-21 21:58:52.360,2019-01-21 21:58:34.220
2019-01-21 21:59:10.340,2019-01-21 21:58:52.360
2019-01-21 21:59:28.100,2019-01-21 21:59:10.340
2019-01-21 21:59:45.480,2019-01-21 21:59:28.100
2019-01-21 22:00:04.120,2019-01-21 21:59:45.480
2019-01-21 22:00:22.520,2019-01-21 22:00:04.120
2019-01-21 22:00:39.900,2019-01-21 22:00:22.520
2019-01-21 22:00:57.690,2019-01-21 22:00:39.900
2019-01-21 22:01:16.890,2019-01-21 22:00:57.690
2019-01-21 22:01:35.640,2019-01-21 22:01:16.890
2019-01-21 22:01:54.230,2019-01-21 22:01:35.640
2019-01-21 22:02:13.300,2019-01-21 22:01:54.230
2019-01-21 22:02:31.110,2019-01-21 22:02:13.300
2019-01-21 22:02:48.970,2019-01-21 22:02:31.110
2019-01-21 22:03:07.250,2019-01-21 22:02:48.970
