Roll_date,Roll_time,Roll_milliseconds,Roll_angle
2019-08-19,20:10:36,643,-1.31
2019-08-19,20:10:36,743,-1.33
2019-08-19,20:10:36,843,-1.33
2019-08-19,20:10:36,943,-1.33
2019-08-19,20:10:37,043,-1.33
2019-08-19,20:10:37,143,-1.33
2019-08-19,20:10:37,243,-1.31
2019-08-19,20:10:37,343,-1.3
2019-08-19,20:10:37,443,-1.28
2019-08-19,20:10:37,543,-1.25
2019-08-19,20:10:37,643,-1.22
2019-08-19,20:10:37,743,-1.18
2019-08-19,20:10:37,843,-1.14
2019-08-19,20:10:37,943,-1.09
2019-08-19,20:10:38,043,-1.04
2019-08-19,20:10:38,143,-0.99
2019-08-19,20:10:38,243,-0.93
2019-08-19,20:10:38,343,-0.87
2019-08-19,20:10:38,443,-0.81
2019-08-19,20:10:38,543,-0.74
2019-08-19,20:10:38,643,-0.67
2019-08-19,20:10:38,743,-0.6
2019-08-19,20:10:38,843,-0.53
2019-08-19,20:10:38,943,-0.45
2019-08-19,20:10:39,043,-0.38
2019-08-19,20:10:39,143,-0.31
2019-08-19,20:10:39,243,-0.23
2019-08-19,20:10:39,343,-0.16
2019-08-19,20:10:39,443,-0.09
2019-08-19,20:10:39,543,-0.02
2019-08-19,20:10:39,643,0.04
2019-08-19,20:10:39,743,0.11
2019-08-19,20:10:39,843,0.17
2019-08-19,20:10:39,943,0.22
2019-08-19,20:10:40,043,0.28
2019-08-19,20:10:40,143,0.32
2019-08-19,20:10:40,243,0.37
2019-08-19,20:10:40,343,0.41
2019-08-19,20:10:40,443,0.44
2019-08-19,20:10:40,543,0.47
2019-08-19,20:10:40,643,0.49
2019-08-19,20:10:40,743,0.51
2019-08-19,20:10:40,843,0.52
2019-08-19,20:10:40,943,0.52
2019-08-19,20:10:41,043,0.52
2019-08-19,20:10:41,143,0.51
2019-08-19,20:10:41,243,0.5
2019-08-19,20:10:41,343,0.48
2019-08-19,20:10:41,443,0.46
2019-08-19,20:10:41,543,0.42
2019-08-19,20:10:41,643,0.39
2019-08-19,20:10:41,743,0.35
2019-08-19,20:10:41,843,0.3
2019-08-19,20:10:41,943,0.26
2019-08-19,20:10:42,043,0.21
2019-08-19,20:10:42,143,0.15
2019-08-19,20:10:42,243,0.09
2019-08-19,20:10:42,343,0.03
2019-08-19,20:10:42,443,-0.03
2019-08-19,20:10:42,543,-0.09
2019-08-19,20:10:42,643,-0.16
2019-08-19,20:10:42,743,-0.22
2019-08-19,20:10:42,843,-0.28
2019-08-19,20:10:42,943,-0.34
2019-08-19,20:10:43,043,-0.41
2019-08-19,20:10:43,143,-0.47
2019-08-19,20:10:43,243,-0.52
2019-08-19,20:10:43,343,-0.58
2019-08-19,20:10:43,443,-0.64
2019-08-19,20:10:43,543,-0.69
2019-08-19,20:10:43,643,-0.74
2019-08-19,20:10:43,744,-0.79
2019-08-19,20:10:43,844,-0.84
2019-08-19,20:10:43,944,-0.88
2019-08-19,20:10:44,044,-0.92
2019-08-19,20:10:44,144,-0.95
2019-08-19,20:10:44,244,-0.98
2019-08-19,20:10:44,344,-1
2019-08-19,20:10:44,444,-1.02
2019-08-19,20:10:44,544,-1.02
2019-08-19,20:10:44,644,-1.02
2019-08-19,20:10:44,744,-1.01
2019-08-19,20:10:44,844,-1
2019-08-19,20:10:44,944,-0.98
2019-08-19,20:10:45,044,-0.95
2019-08-19,20:10:45,144,-0.91
2019-08-19,20:10:45,244,-0.87
2019-08-19,20:10:45,343,-0.82
2019-08-19,20:10:45,444,-0.77
2019-08-19,20:10:45,544,-0.72
2019-08-19,20:10:45,643,-0.66
2019-08-19,20:10:45,744,-0.59
2019-08-19,20:10:45,843,-0.52
2019-08-19,20:10:45,943,-0.45
2019-08-19,20:10:46,044,-0.38
2019-08-19,20:10:46,144,-0.3
2019-08-19,20:10:46,243,-0.23
2019-08-19,20:10:46,343,-0.15
2019-08-19,20:10:46,443,-0.08
2019-08-19,20:10:46,543,0
2019-08-19,20:10:46,643,0.07
2019-08-19,20:10:46,743,0.14
2019-08-19,20:10:46,843,0.2
2019-08-19,20:10:46,943,0.27
2019-08-19,20:10:47,043,0.33
2019-08-19,20:10:47,143,0.38
2019-08-19,20:10:47,243,0.43
2019-08-19,20:10:47,343,0.47
2019-08-19,20:10:47,443,0.51
2019-08-19,20:10:47,543,0.53
2019-08-19,20:10:47,643,0.56
2019-08-19,20:10:47,743,0.57
2019-08-19,20:10:47,843,0.58
2019-08-19,20:10:47,943,0.57
2019-08-19,20:10:48,043,0.56
2019-08-19,20:10:48,143,0.54
2019-08-19,20:10:48,243,0.52
2019-08-19,20:10:48,343,0.48
2019-08-19,20:10:48,443,0.44
2019-08-19,20:10:48,543,0.39
2019-08-19,20:10:48,643,0.33
2019-08-19,20:10:48,743,0.26
2019-08-19,20:10:48,843,0.2
2019-08-19,20:10:48,943,0.12
2019-08-19,20:10:49,043,0.05
2019-08-19,20:10:49,143,-0.03
2019-08-19,20:10:49,243,-0.11
2019-08-19,20:10:49,343,-0.19
2019-08-19,20:10:49,443,-0.27
2019-08-19,20:10:49,543,-0.36
2019-08-19,20:10:49,643,-0.44
2019-08-19,20:10:49,743,-0.52
2019-08-19,20:10:49,843,-0.6
2019-08-19,20:10:49,943,-0.68
2019-08-19,20:10:50,043,-0.76
2019-08-19,20:10:50,143,-0.83
2019-08-19,20:10:50,243,-0.91
2019-08-19,20:10:50,343,-0.99
2019-08-19,20:10:50,443,-1.06
2019-08-19,20:10:50,543,-1.14
2019-08-19,20:10:50,643,-1.21
2019-08-19,20:10:50,743,-1.28
2019-08-19,20:10:50,843,-1.35
2019-08-19,20:10:50,943,-1.42
2019-08-19,20:10:51,043,-1.48
2019-08-19,20:10:51,143,-1.54
2019-08-19,20:10:51,243,-1.6
2019-08-19,20:10:51,343,-1.66
2019-08-19,20:10:51,443,-1.71
2019-08-19,20:10:51,543,-1.76
2019-08-19,20:10:51,643,-1.81
2019-08-19,20:10:51,743,-1.85
2019-08-19,20:10:51,843,-1.89
2019-08-19,20:10:51,943,-1.92
2019-08-19,20:10:52,043,-1.95
2019-08-19,20:10:52,143,-1.98
2019-08-19,20:10:52,243,-2
2019-08-19,20:10:52,343,-2.02
2019-08-19,20:10:52,443,-2.03
2019-08-19,20:10:52,543,-2.05
2019-08-19,20:10:52,643,-2.05
2019-08-19,20:10:52,743,-2.06
2019-08-19,20:10:52,843,-2.06
2019-08-19,20:10:52,943,-2.05
2019-08-19,20:10:53,043,-2.04
2019-08-19,20:10:53,143,-2.03
2019-08-19,20:10:53,243,-2.02
2019-08-19,20:10:53,343,-2
2019-08-19,20:10:53,443,-1.98
2019-08-19,20:10:53,543,-1.95
2019-08-19,20:10:53,643,-1.92
2019-08-19,20:10:53,743,-1.89
2019-08-19,20:10:53,843,-1.86
2019-08-19,20:10:53,943,-1.82
2019-08-19,20:10:54,043,-1.78
2019-08-19,20:10:54,143,-1.74
2019-08-19,20:10:54,243,-1.69
2019-08-19,20:10:54,343,-1.64
2019-08-19,20:10:54,443,-1.59
2019-08-19,20:10:54,543,-1.53
2019-08-19,20:10:54,643,-1.47
2019-08-19,20:10:54,743,-1.41
2019-08-19,20:10:54,843,-1.34
2019-08-19,20:10:54,943,-1.28
2019-08-19,20:10:55,043,-1.21
2019-08-19,20:10:55,143,-1.14
2019-08-19,20:10:55,243,-1.07
2019-08-19,20:10:55,343,-1.01
2019-08-19,20:10:55,443,-0.94
2019-08-19,20:10:55,543,-0.87
2019-08-19,20:10:55,643,-0.8
2019-08-19,20:10:55,743,-0.73
2019-08-19,20:10:55,843,-0.66
2019-08-19,20:10:55,943,-0.6
2019-08-19,20:10:56,043,-0.53
2019-08-19,20:10:56,143,-0.47
2019-08-19,20:10:56,243,-0.41
2019-08-19,20:10:56,343,-0.35
2019-08-19,20:10:56,443,-0.29
2019-08-19,20:10:56,543,-0.23
2019-08-19,20:10:56,643,-0.18
2019-08-19,20:10:56,743,-0.13
2019-08-19,20:10:56,843,-0.08
2019-08-19,20:10:56,943,-0.04
2019-08-19,20:10:57,043,0.01
2019-08-19,20:10:57,143,0.05
2019-08-19,20:10:57,243,0.08
2019-08-19,20:10:57,343,0.12
2019-08-19,20:10:57,443,0.14
2019-08-19,20:10:57,543,0.17
2019-08-19,20:10:57,643,0.19
2019-08-19,20:10:57,743,0.21
2019-08-19,20:10:57,843,0.22
2019-08-19,20:10:57,943,0.23
2019-08-19,20:10:58,043,0.24
2019-08-19,20:10:58,143,0.24
2019-08-19,20:10:58,243,0.24
2019-08-19,20:10:58,343,0.24
2019-08-19,20:10:58,443,0.24
2019-08-19,20:10:58,543,0.23
2019-08-19,20:10:58,643,0.23
2019-08-19,20:10:58,744,0.23
2019-08-19,20:10:58,844,0.22
2019-08-19,20:10:58,944,0.22
2019-08-19,20:10:59,044,0.22
2019-08-19,20:10:59,144,0.22
2019-08-19,20:10:59,244,0.23
2019-08-19,20:10:59,344,0.24
2019-08-19,20:10:59,444,0.25
2019-08-19,20:10:59,544,0.26
2019-08-19,20:10:59,644,0.27
2019-08-19,20:10:59,744,0.29
2019-08-19,20:10:59,844,0.31
2019-08-19,20:10:59,943,0.33
2019-08-19,20:11:00,044,0.36
2019-08-19,20:11:00,144,0.38
2019-08-19,20:11:00,243,0.41
2019-08-19,20:11:00,344,0.43
2019-08-19,20:11:00,444,0.46
2019-08-19,20:11:00,544,0.48
2019-08-19,20:11:00,644,0.51
2019-08-19,20:11:00,743,0.54
2019-08-19,20:11:00,844,0.56
2019-08-19,20:11:00,943,0.58
2019-08-19,20:11:01,044,0.6
2019-08-19,20:11:01,144,0.61
2019-08-19,20:11:01,244,0.63
2019-08-19,20:11:01,343,0.63
2019-08-19,20:11:01,443,0.64
2019-08-19,20:11:01,543,0.64
2019-08-19,20:11:01,643,0.64
2019-08-19,20:11:01,743,0.64
2019-08-19,20:11:01,843,0.63
2019-08-19,20:11:01,943,0.62
2019-08-19,20:11:02,043,0.61
2019-08-19,20:11:02,143,0.59
2019-08-19,20:11:02,243,0.57
2019-08-19,20:11:02,343,0.55
2019-08-19,20:11:02,443,0.53
2019-08-19,20:11:02,543,0.5
2019-08-19,20:11:02,643,0.48
2019-08-19,20:11:02,743,0.45
2019-08-19,20:11:02,843,0.41
2019-08-19,20:11:02,943,0.38
2019-08-19,20:11:03,043,0.34
2019-08-19,20:11:03,143,0.31
2019-08-19,20:11:03,243,0.27
2019-08-19,20:11:03,343,0.23
2019-08-19,20:11:03,443,0.19
2019-08-19,20:11:03,543,0.16
2019-08-19,20:11:03,643,0.12
2019-08-19,20:11:03,743,0.08
2019-08-19,20:11:03,843,0.05
2019-08-19,20:11:03,943,0.01
2019-08-19,20:11:04,043,-0.02
2019-08-19,20:11:04,143,-0.06
2019-08-19,20:11:04,243,-0.09
2019-08-19,20:11:04,343,-0.13
2019-08-19,20:11:04,443,-0.16
2019-08-19,20:11:04,543,-0.2
2019-08-19,20:11:04,643,-0.24
2019-08-19,20:11:04,743,-0.28
2019-08-19,20:11:04,843,-0.32
2019-08-19,20:11:04,943,-0.36
2019-08-19,20:11:05,043,-0.41
2019-08-19,20:11:05,143,-0.46
2019-08-19,20:11:05,243,-0.51
2019-08-19,20:11:05,343,-0.56
2019-08-19,20:11:05,443,-0.61
2019-08-19,20:11:05,543,-0.67
2019-08-19,20:11:05,643,-0.73
2019-08-19,20:11:05,743,-0.78
2019-08-19,20:11:05,843,-0.84
2019-08-19,20:11:05,943,-0.9
2019-08-19,20:11:06,043,-0.96
2019-08-19,20:11:06,143,-1.01
2019-08-19,20:11:06,243,-1.07
2019-08-19,20:11:06,343,-1.12
2019-08-19,20:11:06,443,-1.17
2019-08-19,20:11:06,543,-1.22
2019-08-19,20:11:06,643,-1.27
2019-08-19,20:11:06,743,-1.32
2019-08-19,20:11:06,843,-1.36
2019-08-19,20:11:06,943,-1.39
2019-08-19,20:11:07,043,-1.42
2019-08-19,20:11:07,143,-1.45
2019-08-19,20:11:07,243,-1.47
2019-08-19,20:11:07,343,-1.48
2019-08-19,20:11:07,443,-1.49
2019-08-19,20:11:07,543,-1.49
2019-08-19,20:11:07,643,-1.49
2019-08-19,20:11:07,743,-1.48
2019-08-19,20:11:07,843,-1.47
2019-08-19,20:11:07,943,-1.45
2019-08-19,20:11:08,043,-1.42
2019-08-19,20:11:08,143,-1.39
2019-08-19,20:11:08,243,-1.35
2019-08-19,20:11:08,343,-1.31
2019-08-19,20:11:08,443,-1.26
2019-08-19,20:11:08,543,-1.21
2019-08-19,20:11:08,643,-1.15
2019-08-19,20:11:08,743,-1.09
2019-08-19,20:11:08,843,-1.02
2019-08-19,20:11:08,943,-0.95
2019-08-19,20:11:09,043,-0.88
2019-08-19,20:11:09,143,-0.81
2019-08-19,20:11:09,243,-0.74
2019-08-19,20:11:09,343,-0.67
2019-08-19,20:11:09,443,-0.59
2019-08-19,20:11:09,543,-0.52
2019-08-19,20:11:09,643,-0.45
2019-08-19,20:11:09,743,-0.37
2019-08-19,20:11:09,843,-0.31
2019-08-19,20:11:09,943,-0.24
2019-08-19,20:11:10,043,-0.18
2019-08-19,20:11:10,143,-0.12
2019-08-19,20:11:10,243,-0.06
2019-08-19,20:11:10,343,-0.01
2019-08-19,20:11:10,443,0.03
2019-08-19,20:11:10,543,0.07
2019-08-19,20:11:10,643,0.1
2019-08-19,20:11:10,743,0.13
2019-08-19,20:11:10,843,0.15
2019-08-19,20:11:10,943,0.17
2019-08-19,20:11:11,043,0.18
2019-08-19,20:11:11,143,0.19
2019-08-19,20:11:11,243,0.19
2019-08-19,20:11:11,343,0.18
2019-08-19,20:11:11,443,0.17
2019-08-19,20:11:11,543,0.16
2019-08-19,20:11:11,643,0.14
2019-08-19,20:11:11,743,0.12
2019-08-19,20:11:11,843,0.1
2019-08-19,20:11:11,943,0.08
2019-08-19,20:11:12,043,0.05
2019-08-19,20:11:12,143,0.02
2019-08-19,20:11:12,243,0
2019-08-19,20:11:12,343,-0.03
2019-08-19,20:11:12,443,-0.05
2019-08-19,20:11:12,543,-0.07
2019-08-19,20:11:12,643,-0.08
2019-08-19,20:11:12,743,-0.09
2019-08-19,20:11:12,843,-0.1
2019-08-19,20:11:12,943,-0.1
2019-08-19,20:11:13,043,-0.1
2019-08-19,20:11:13,143,-0.09
2019-08-19,20:11:13,243,-0.07
2019-08-19,20:11:13,343,-0.05
2019-08-19,20:11:13,443,-0.03
2019-08-19,20:11:13,543,-0.01
2019-08-19,20:11:13,643,0.02
2019-08-19,20:11:13,744,0.05
2019-08-19,20:11:13,844,0.09
2019-08-19,20:11:13,944,0.13
2019-08-19,20:11:14,044,0.17
2019-08-19,20:11:14,144,0.21
2019-08-19,20:11:14,244,0.25
2019-08-19,20:11:14,344,0.3
2019-08-19,20:11:14,444,0.34
2019-08-19,20:11:14,544,0.39
2019-08-19,20:11:14,644,0.43
2019-08-19,20:11:14,744,0.48
2019-08-19,20:11:14,844,0.53
2019-08-19,20:11:14,944,0.57
2019-08-19,20:11:15,043,0.61
2019-08-19,20:11:15,144,0.65
2019-08-19,20:11:15,244,0.69
2019-08-19,20:11:15,343,0.73
2019-08-19,20:11:15,444,0.77
2019-08-19,20:11:15,543,0.8
2019-08-19,20:11:15,644,0.83
2019-08-19,20:11:15,744,0.86
2019-08-19,20:11:15,843,0.88
2019-08-19,20:11:15,943,0.9
2019-08-19,20:11:16,043,0.92
2019-08-19,20:11:16,144,0.93
2019-08-19,20:11:16,244,0.94
2019-08-19,20:11:16,344,0.94
2019-08-19,20:11:16,443,0.94
2019-08-19,20:11:16,543,0.93
2019-08-19,20:11:16,643,0.92
2019-08-19,20:11:16,743,0.91
2019-08-19,20:11:16,843,0.89
2019-08-19,20:11:16,943,0.87
2019-08-19,20:11:17,043,0.85
2019-08-19,20:11:17,143,0.82
2019-08-19,20:11:17,243,0.79
2019-08-19,20:11:17,343,0.76
2019-08-19,20:11:17,443,0.72
2019-08-19,20:11:17,543,0.68
2019-08-19,20:11:17,643,0.65
2019-08-19,20:11:17,743,0.61
2019-08-19,20:11:17,843,0.57
2019-08-19,20:11:17,943,0.53
2019-08-19,20:11:18,043,0.49
2019-08-19,20:11:18,143,0.45
2019-08-19,20:11:18,243,0.41
2019-08-19,20:11:18,343,0.38
2019-08-19,20:11:18,443,0.34
2019-08-19,20:11:18,543,0.29
2019-08-19,20:11:18,643,0.25
2019-08-19,20:11:18,743,0.21
2019-08-19,20:11:18,843,0.17
2019-08-19,20:11:18,943,0.13
2019-08-19,20:11:19,043,0.08
2019-08-19,20:11:19,143,0.04
2019-08-19,20:11:19,243,-0.01
2019-08-19,20:11:19,343,-0.06
2019-08-19,20:11:19,443,-0.1
2019-08-19,20:11:19,543,-0.15
2019-08-19,20:11:19,643,-0.2
2019-08-19,20:11:19,743,-0.25
2019-08-19,20:11:19,843,-0.3
2019-08-19,20:11:19,943,-0.35
2019-08-19,20:11:20,043,-0.4
2019-08-19,20:11:20,143,-0.46
2019-08-19,20:11:20,243,-0.51
2019-08-19,20:11:20,343,-0.56
2019-08-19,20:11:20,443,-0.61
2019-08-19,20:11:20,543,-0.65
2019-08-19,20:11:20,643,-0.7
2019-08-19,20:11:20,743,-0.75
2019-08-19,20:11:20,843,-0.79
2019-08-19,20:11:20,943,-0.84
2019-08-19,20:11:21,043,-0.88
2019-08-19,20:11:21,143,-0.91
2019-08-19,20:11:21,243,-0.95
2019-08-19,20:11:21,343,-0.98
2019-08-19,20:11:21,443,-1.01
2019-08-19,20:11:21,543,-1.03
2019-08-19,20:11:21,643,-1.06
2019-08-19,20:11:21,743,-1.07
2019-08-19,20:11:21,843,-1.09
2019-08-19,20:11:21,943,-1.1
2019-08-19,20:11:22,043,-1.11
2019-08-19,20:11:22,143,-1.12
2019-08-19,20:11:22,243,-1.12
2019-08-19,20:11:22,343,-1.12
2019-08-19,20:11:22,443,-1.12
2019-08-19,20:11:22,543,-1.11
2019-08-19,20:11:22,643,-1.1
2019-08-19,20:11:22,743,-1.09
2019-08-19,20:11:22,843,-1.07
2019-08-19,20:11:22,943,-1.05
2019-08-19,20:11:23,043,-1.03
2019-08-19,20:11:23,143,-1.01
2019-08-19,20:11:23,243,-0.98
2019-08-19,20:11:23,343,-0.96
2019-08-19,20:11:23,443,-0.93
2019-08-19,20:11:23,543,-0.9
2019-08-19,20:11:23,643,-0.86
2019-08-19,20:11:23,743,-0.83
2019-08-19,20:11:23,843,-0.8
2019-08-19,20:11:23,943,-0.76
2019-08-19,20:11:24,043,-0.73
2019-08-19,20:11:24,143,-0.7
2019-08-19,20:11:24,243,-0.66
2019-08-19,20:11:24,343,-0.63
2019-08-19,20:11:24,443,-0.6
2019-08-19,20:11:24,543,-0.56
2019-08-19,20:11:24,643,-0.53
2019-08-19,20:11:24,743,-0.5
2019-08-19,20:11:24,843,-0.46
2019-08-19,20:11:24,943,-0.42
2019-08-19,20:11:25,043,-0.38
2019-08-19,20:11:25,143,-0.34
2019-08-19,20:11:25,243,-0.29
2019-08-19,20:11:25,343,-0.25
2019-08-19,20:11:25,443,-0.2
2019-08-19,20:11:25,543,-0.14
2019-08-19,20:11:25,643,-0.09
2019-08-19,20:11:25,743,-0.03
2019-08-19,20:11:25,843,0.03
2019-08-19,20:11:25,943,0.09
2019-08-19,20:11:26,043,0.14
2019-08-19,20:11:26,143,0.2
2019-08-19,20:11:26,243,0.26
2019-08-19,20:11:26,343,0.32
2019-08-19,20:11:26,443,0.37
2019-08-19,20:11:26,543,0.43
2019-08-19,20:11:26,643,0.48
2019-08-19,20:11:26,743,0.53
2019-08-19,20:11:26,843,0.58
2019-08-19,20:11:26,943,0.62
2019-08-19,20:11:27,043,0.66
2019-08-19,20:11:27,143,0.7
2019-08-19,20:11:27,243,0.73
2019-08-19,20:11:27,343,0.77
2019-08-19,20:11:27,443,0.79
2019-08-19,20:11:27,543,0.82
2019-08-19,20:11:27,643,0.83
2019-08-19,20:11:27,743,0.85
2019-08-19,20:11:27,843,0.86
2019-08-19,20:11:27,943,0.86
2019-08-19,20:11:28,043,0.86
2019-08-19,20:11:28,143,0.86
2019-08-19,20:11:28,243,0.85
2019-08-19,20:11:28,343,0.84
2019-08-19,20:11:28,443,0.82
2019-08-19,20:11:28,543,0.8
2019-08-19,20:11:28,643,0.77
2019-08-19,20:11:28,744,0.75
2019-08-19,20:11:28,844,0.72
2019-08-19,20:11:28,944,0.68
2019-08-19,20:11:29,044,0.65
2019-08-19,20:11:29,144,0.61
2019-08-19,20:11:29,244,0.58
2019-08-19,20:11:29,344,0.54
2019-08-19,20:11:29,444,0.5
2019-08-19,20:11:29,544,0.46
2019-08-19,20:11:29,644,0.43
2019-08-19,20:11:29,744,0.39
2019-08-19,20:11:29,844,0.36
2019-08-19,20:11:29,944,0.32
2019-08-19,20:11:30,044,0.29
2019-08-19,20:11:30,144,0.26
2019-08-19,20:11:30,244,0.23
2019-08-19,20:11:30,344,0.21
2019-08-19,20:11:30,444,0.18
2019-08-19,20:11:30,543,0.16
2019-08-19,20:11:30,644,0.15
2019-08-19,20:11:30,743,0.13
2019-08-19,20:11:30,843,0.13
2019-08-19,20:11:30,944,0.12
2019-08-19,20:11:31,044,0.12
2019-08-19,20:11:31,143,0.12
2019-08-19,20:11:31,243,0.12
2019-08-19,20:11:31,343,0.12
2019-08-19,20:11:31,443,0.13
2019-08-19,20:11:31,543,0.14
2019-08-19,20:11:31,643,0.15
2019-08-19,20:11:31,743,0.16
2019-08-19,20:11:31,843,0.18
2019-08-19,20:11:31,943,0.2
2019-08-19,20:11:32,043,0.21
2019-08-19,20:11:32,143,0.23
2019-08-19,20:11:32,243,0.25
2019-08-19,20:11:32,343,0.28
2019-08-19,20:11:32,443,0.3
2019-08-19,20:11:32,543,0.32
2019-08-19,20:11:32,643,0.34
2019-08-19,20:11:32,743,0.36
2019-08-19,20:11:32,843,0.38
2019-08-19,20:11:32,943,0.4
2019-08-19,20:11:33,043,0.41
2019-08-19,20:11:33,143,0.43
2019-08-19,20:11:33,243,0.44
2019-08-19,20:11:33,343,0.45
2019-08-19,20:11:33,443,0.46
2019-08-19,20:11:33,543,0.46
2019-08-19,20:11:33,643,0.46
2019-08-19,20:11:33,743,0.46
2019-08-19,20:11:33,843,0.46
2019-08-19,20:11:33,943,0.46
2019-08-19,20:11:34,043,0.45
2019-08-19,20:11:34,143,0.45
2019-08-19,20:11:34,243,0.44
2019-08-19,20:11:34,343,0.43
2019-08-19,20:11:34,443,0.42
2019-08-19,20:11:34,543,0.41
2019-08-19,20:11:34,643,0.4
2019-08-19,20:11:34,743,0.39
2019-08-19,20:11:34,843,0.38
2019-08-19,20:11:34,943,0.37
2019-08-19,20:11:35,043,0.37
2019-08-19,20:11:35,143,0.36
2019-08-19,20:11:35,243,0.36
2019-08-19,20:11:35,343,0.35
2019-08-19,20:11:35,443,0.35
2019-08-19,20:11:35,543,0.34
2019-08-19,20:11:35,643,0.33
2019-08-19,20:11:35,743,0.32
2019-08-19,20:11:35,843,0.31
2019-08-19,20:11:35,943,0.3
2019-08-19,20:11:36,043,0.28
2019-08-19,20:11:36,143,0.26
2019-08-19,20:11:36,243,0.24
2019-08-19,20:11:36,343,0.21
2019-08-19,20:11:36,443,0.18
2019-08-19,20:11:36,543,0.15
2019-08-19,20:11:36,643,0.12
2019-08-19,20:11:36,743,0.08
2019-08-19,20:11:36,843,0.04
2019-08-19,20:11:36,943,0
2019-08-19,20:11:37,043,-0.05
2019-08-19,20:11:37,143,-0.09
2019-08-19,20:11:37,243,-0.14
2019-08-19,20:11:37,343,-0.19
2019-08-19,20:11:37,443,-0.24
2019-08-19,20:11:37,543,-0.29
2019-08-19,20:11:37,643,-0.33
2019-08-19,20:11:37,743,-0.38
2019-08-19,20:11:37,843,-0.43
2019-08-19,20:11:37,943,-0.47
2019-08-19,20:11:38,043,-0.51
2019-08-19,20:11:38,143,-0.55
2019-08-19,20:11:38,243,-0.58
2019-08-19,20:11:38,343,-0.61
2019-08-19,20:11:38,443,-0.64
2019-08-19,20:11:38,543,-0.66
2019-08-19,20:11:38,643,-0.68
2019-08-19,20:11:38,743,-0.7
2019-08-19,20:11:38,843,-0.71
2019-08-19,20:11:38,943,-0.71
2019-08-19,20:11:39,043,-0.71
2019-08-19,20:11:39,143,-0.71
2019-08-19,20:11:39,243,-0.71
2019-08-19,20:11:39,343,-0.7
2019-08-19,20:11:39,443,-0.69
2019-08-19,20:11:39,543,-0.68
2019-08-19,20:11:39,643,-0.67
2019-08-19,20:11:39,743,-0.65
2019-08-19,20:11:39,843,-0.63
2019-08-19,20:11:39,943,-0.61
2019-08-19,20:11:40,043,-0.59
2019-08-19,20:11:40,143,-0.57
2019-08-19,20:11:40,243,-0.54
2019-08-19,20:11:40,343,-0.52
2019-08-19,20:11:40,443,-0.49
2019-08-19,20:11:40,543,-0.47
2019-08-19,20:11:40,643,-0.44
2019-08-19,20:11:40,743,-0.41
2019-08-19,20:11:40,843,-0.38
2019-08-19,20:11:40,943,-0.35
2019-08-19,20:11:41,043,-0.31
2019-08-19,20:11:41,143,-0.28
2019-08-19,20:11:41,243,-0.24
2019-08-19,20:11:41,343,-0.21
2019-08-19,20:11:41,443,-0.17
2019-08-19,20:11:41,543,-0.13
2019-08-19,20:11:41,643,-0.09
2019-08-19,20:11:41,743,-0.05
2019-08-19,20:11:41,843,0
2019-08-19,20:11:41,943,0.04
2019-08-19,20:11:42,043,0.08
2019-08-19,20:11:42,143,0.12
2019-08-19,20:11:42,243,0.16
2019-08-19,20:11:42,343,0.2
2019-08-19,20:11:42,443,0.24
2019-08-19,20:11:42,543,0.27
2019-08-19,20:11:42,643,0.31
2019-08-19,20:11:42,743,0.34
2019-08-19,20:11:42,843,0.37
2019-08-19,20:11:42,943,0.39
2019-08-19,20:11:43,043,0.42
2019-08-19,20:11:43,143,0.44
2019-08-19,20:11:43,243,0.45
2019-08-19,20:11:43,343,0.47
2019-08-19,20:11:43,443,0.48
2019-08-19,20:11:43,543,0.49
2019-08-19,20:11:43,643,0.49
2019-08-19,20:11:43,744,0.5
2019-08-19,20:11:43,844,0.5
2019-08-19,20:11:43,944,0.5
2019-08-19,20:11:44,044,0.49
2019-08-19,20:11:44,144,0.49
2019-08-19,20:11:44,244,0.48
2019-08-19,20:11:44,344,0.47
2019-08-19,20:11:44,444,0.46
2019-08-19,20:11:44,544,0.45
2019-08-19,20:11:44,644,0.44
2019-08-19,20:11:44,744,0.43
2019-08-19,20:11:44,844,0.42
2019-08-19,20:11:44,944,0.41
2019-08-19,20:11:45,044,0.4
2019-08-19,20:11:45,144,0.39
2019-08-19,20:11:45,244,0.38
2019-08-19,20:11:45,343,0.36
2019-08-19,20:11:45,444,0.35
2019-08-19,20:11:45,544,0.34
2019-08-19,20:11:45,644,0.34
2019-08-19,20:11:45,744,0.33
2019-08-19,20:11:45,843,0.32
2019-08-19,20:11:45,944,0.31
2019-08-19,20:11:46,044,0.31
2019-08-19,20:11:46,143,0.31
2019-08-19,20:11:46,244,0.3
2019-08-19,20:11:46,343,0.3
2019-08-19,20:11:46,443,0.31
2019-08-19,20:11:46,543,0.31
2019-08-19,20:11:46,643,0.32
2019-08-19,20:11:46,743,0.32
2019-08-19,20:11:46,843,0.34
2019-08-19,20:11:46,943,0.35
2019-08-19,20:11:47,043,0.36
2019-08-19,20:11:47,143,0.38
2019-08-19,20:11:47,243,0.4
2019-08-19,20:11:47,343,0.43
2019-08-19,20:11:47,443,0.45
2019-08-19,20:11:47,543,0.48
2019-08-19,20:11:47,643,0.5
2019-08-19,20:11:47,743,0.54
2019-08-19,20:11:47,843,0.57
2019-08-19,20:11:47,943,0.6
2019-08-19,20:11:48,043,0.63
2019-08-19,20:11:48,143,0.66
2019-08-19,20:11:48,243,0.69
2019-08-19,20:11:48,343,0.72
